id,pixel_00,pixel_01,pixel_02,pixel_03,pixel_04,pixel_05,pixel_06,pixel_07,pixel_08,pixel_09,pixel_10,pixel_11,pixel_12,pixel_13,pixel_14,pixel_15,pixel_16,pixel_17,pixel_18,pixel_19,pixel_20,pixel_21,pixel_22,pixel_23,pixel_24,pixel_25,pixel_26,pixel_27,pixel_28,pixel_29,pixel_30,pixel_31,pixel_32,pixel_33,pixel_34,pixel_35,pixel_36,pixel_37,pixel_38,pixel_39,pixel_40,pixel_41,pixel_42,pixel_43,pixel_44,pixel_45,pixel_46,pixel_47,pixel_48,pixel_49,pixel_50,pixel_51,pixel_52,pixel_53,pixel_54,pixel_55,pixel_56,pixel_57,pixel_58,pixel_59,pixel_60,pixel_61,pixel_62,pixel_63
img_0099,0,0,3,11,16,10,0,0,0,0,10,16,10,14,6,0,0,0,15,7,0,11,8,0,0,3,16,2,0,8,8,0,0,4,12,0,0,9,8,0,0,6,15,1,0,12,8,0,0,3,15,10,8,15,4,0,0,0,5,12,14,9,0,0
img_0100,0,0,6,9,11,9,0,0,0,13,16,15,15,15,0,0,0,4,5,2,15,6,0,0,0,0,0,3,15,6,0,0,0,0,0,0,6,15,6,0,0,0,0,0,0,5,12,0,0,0,0,5,13,16,9,0,0,0,3,13,12,7,1,0
img_0101,0,0,0,14,14,1,0,0,0,0,7,16,10,2,0,0,0,0,14,14,1,0,0,0,0,0,14,16,14,4,0,0,0,1,16,16,8,16,2,0,0,0,14,11,0,13,9,0,0,0,9,14,6,16,7,0,0,0,0,14,16,14,0,0
img_0102,0,0,4,14,16,4,0,0,0,3,16,16,16,6,0,0,0,8,16,12,16,7,0,0,0,3,5,12,15,0,0,0,0,0,0,15,12,0,0,0,0,0,6,16,2,0,0,0,0,0,8,16,12,5,1,0,0,0,4,16,16,15,4,0
img_0103,0,0,9,16,16,7,0,0,0,13,15,9,12,15,0,0,0,5,4,0,13,13,0,0,0,0,0,11,16,5,0,0,0,0,0,11,16,10,3,0,0,0,0,0,4,12,13,0,0,0,7,1,1,12,14,0,0,0,9,16,16,14,5,0
img_0104,0,0,6,15,9,0,0,0,0,0,11,16,16,13,0,0,0,0,10,16,16,16,7,0,0,1,16,8,0,11,8,0,0,7,14,1,0,10,8,0,0,8,12,0,0,13,4,0,0,5,16,8,9,13,0,0,0,0,6,12,13,5,0,0
img_0105,0,0,0,13,12,0,0,0,0,0,0,14,16,1,0,0,0,0,1,15,16,1,0,0,0,0,4,16,16,3,0,0,0,0,5,15,16,9,0,0,0,0,0,0,12,15,1,0,0,0,1,11,9,16,11,2,0,0,0,11,16,16,16,16
img_0106,0,0,2,9,14,12,0,0,0,0,12,16,10,15,1,0,0,4,14,3,2,6,6,0,0,5,7,0,0,3,8,0,0,4,7,0,0,1,8,0,0,3,12,1,0,5,8,0,0,0,10,12,7,14,3,0,0,0,1,12,16,8,0,0
img_0107,0,0,3,14,7,0,0,0,0,0,14,16,14,9,0,0,0,4,16,16,11,15,3,0,0,5,15,6,0,4,8,0,0,8,8,0,0,4,8,0,0,5,11,0,0,6,6,0,0,0,13,10,5,15,5,0,0,0,2,12,14,8,0,0
img_0108,0,2,16,16,16,16,3,0,0,1,16,13,6,4,0,0,0,9,16,3,0,0,0,0,0,9,16,13,7,0,0,0,0,3,11,13,16,9,0,0,0,0,0,0,7,16,1,0,0,2,11,5,12,14,0,0,0,3,16,16,16,5,0,0
img_0109,0,0,9,8,12,13,1,0,0,3,15,8,5,4,0,0,0,6,9,2,6,2,0,0,0,6,16,14,9,13,4,0,0,2,7,0,0,7,8,0,0,0,0,0,0,7,10,0,0,0,8,5,6,14,3,0,0,0,10,14,15,5,0,0
img_0110,0,0,3,14,10,3,0,0,0,0,10,14,13,15,1,0,0,0,12,4,4,16,4,0,0,0,6,15,15,16,8,0,0,0,1,8,8,14,8,0,0,0,2,0,0,9,11,0,0,0,16,10,8,12,12,0,0,0,7,12,14,14,6,0
img_0111,0,0,2,13,16,8,0,0,0,0,11,16,6,2,0,0,0,2,16,8,0,0,0,0,0,5,16,9,1,0,0,0,0,5,16,16,13,2,0,0,0,1,16,6,8,14,0,0,0,0,11,10,1,16,5,0,0,0,3,15,16,16,3,0
img_0112,0,0,9,14,16,10,0,0,0,0,10,6,12,13,0,0,0,0,0,0,13,13,5,0,0,2,12,15,16,15,14,0,0,2,12,16,7,0,1,0,0,0,3,15,0,0,0,0,0,0,8,14,0,0,0,0,0,0,9,11,0,0,0,0
img_0113,0,0,4,12,13,3,0,0,0,0,7,14,16,9,0,0,0,0,0,12,16,8,0,0,0,0,0,6,16,6,0,0,0,0,0,9,16,6,0,0,0,0,0,12,16,3,0,0,0,0,0,13,16,3,0,0,0,0,0,15,16,11,0,0
img_0114,0,0,8,13,12,3,0,0,0,6,15,7,9,12,0,0,0,0,0,0,7,11,0,0,0,0,0,4,15,3,0,0,0,0,0,10,16,9,0,0,0,0,0,0,4,15,7,0,0,0,11,2,1,15,7,0,0,0,8,16,16,12,0,0
img_0115,0,0,2,11,14,12,3,0,0,0,14,14,9,15,8,0,0,5,12,0,5,15,2,0,0,3,16,11,15,3,0,0,0,0,1,14,16,4,0,0,0,0,0,15,5,15,0,0,0,0,1,16,10,11,0,0,0,0,0,15,13,2,0,0
img_0116,0,0,1,13,10,0,0,0,0,7,16,16,16,7,0,0,0,8,16,13,10,15,0,0,0,8,16,2,2,15,3,0,0,5,15,2,0,12,7,0,0,1,15,6,2,16,3,0,0,0,11,15,13,16,0,0,0,0,1,15,14,8,0,0
img_0117,0,0,1,9,13,1,0,0,0,1,12,14,5,0,0,0,0,2,16,5,0,0,0,0,0,5,15,0,3,0,0,0,0,3,16,16,16,15,3,0,0,2,16,11,1,9,11,0,0,0,11,13,6,12,11,0,0,0,0,6,16,15,2,0
img_0118,0,0,10,16,16,10,0,0,0,4,16,6,1,16,2,0,0,0,10,0,1,16,3,0,0,0,0,0,5,15,0,0,0,0,0,0,11,11,0,0,0,0,0,2,15,4,0,0,0,0,2,13,16,12,8,0,0,0,13,15,11,8,14,7
img_0119,0,0,0,2,15,5,0,0,0,0,2,4,10,12,0,0,0,3,15,14,10,8,0,0,0,8,15,1,11,4,0,0,0,1,8,15,16,0,0,0,0,0,0,6,16,12,1,0,0,0,0,4,14,15,4,0,0,0,0,2,14,11,0,0
img_0120,0,0,4,15,16,11,0,0,0,0,7,9,9,16,0,0,0,0,0,0,4,13,0,0,0,0,1,9,15,16,10,0,0,0,13,15,16,8,2,0,0,0,3,7,13,0,0,0,0,0,1,13,4,0,0,0,0,0,6,11,0,0,0,0
img_0121,0,0,6,12,15,9,1,0,0,5,14,4,5,16,3,0,0,9,8,3,13,16,4,0,0,3,15,15,7,10,8,0,0,0,0,1,0,12,8,0,0,0,0,0,0,11,2,0,0,0,7,4,5,13,0,0,0,0,5,14,15,4,0,0
img_0122,0,0,3,12,12,1,0,0,0,3,13,6,9,12,0,0,0,9,5,0,2,15,0,0,0,7,9,4,12,16,1,0,0,0,9,11,3,10,2,0,0,0,0,0,0,11,3,0,0,0,10,2,1,13,0,0,0,0,3,13,16,4,0,0
img_0123,0,1,11,12,14,6,0,0,0,1,6,4,8,16,7,0,0,0,0,0,3,16,5,0,0,0,0,2,14,9,0,0,0,0,0,4,16,7,0,0,0,0,0,1,14,13,0,0,0,0,0,1,12,14,0,0,0,5,12,15,9,1,0,0
img_0124,0,5,16,12,1,0,0,0,0,5,14,15,8,0,0,0,0,0,0,14,10,0,0,0,0,0,2,16,7,0,0,0,0,0,7,16,3,0,0,0,0,2,14,10,0,0,0,0,0,11,16,9,8,8,3,0,0,8,16,16,16,16,4,0
img_0125,0,0,0,10,10,0,0,0,0,0,6,16,6,0,0,0,0,1,14,10,0,0,0,0,0,7,16,3,11,7,0,0,0,12,16,8,16,9,1,0,0,10,16,16,16,16,6,0,0,0,0,10,16,0,0,0,0,0,0,10,11,0,0,0
img_0126,0,0,0,6,16,6,0,0,0,0,0,13,16,10,0,0,0,0,9,16,16,6,0,0,0,3,16,16,16,4,0,0,0,5,16,16,16,6,0,0,0,0,0,9,16,10,0,0,0,0,0,8,16,15,0,0,0,0,0,4,13,11,2,0
img_0127,0,0,4,14,6,0,0,0,0,0,10,15,2,0,0,0,0,0,16,11,0,0,0,0,0,0,13,11,0,0,0,0,0,3,16,12,8,3,0,0,0,2,16,14,8,12,9,0,0,0,16,13,4,12,12,0,0,0,6,15,16,12,1,0
img_0128,0,0,0,0,8,15,9,0,0,0,1,12,8,2,11,0,0,0,10,11,0,11,8,0,0,5,16,14,15,15,3,0,0,2,12,10,4,14,0,0,0,0,0,0,6,9,0,0,0,0,0,0,9,6,0,0,0,0,0,0,9,6,0,0
img_0129,0,0,0,11,13,0,0,0,0,0,1,16,12,0,0,0,0,0,4,16,6,0,0,0,0,0,7,16,16,7,0,0,0,0,8,16,16,14,11,0,0,0,9,16,3,5,16,4,0,0,6,15,5,14,16,2,0,0,1,11,16,15,4,0
img_0130,0,0,3,12,12,2,0,0,0,0,11,10,7,14,2,0,0,0,11,1,0,8,4,0,0,2,14,2,0,5,7,0,0,8,9,0,0,6,8,0,0,3,13,0,0,12,7,0,0,0,15,6,11,12,0,0,0,0,4,15,11,1,0,0
img_0131,0,0,8,14,12,3,0,0,0,6,16,6,14,14,0,0,0,6,13,0,8,14,0,0,0,2,14,14,14,16,3,0,0,0,2,4,6,16,5,0,0,0,0,0,0,16,5,0,0,0,0,0,5,16,3,0,0,0,7,16,16,8,0,0
img_0132,0,0,5,8,11,5,0,0,0,0,13,16,12,12,0,0,0,1,16,9,0,9,3,0,0,3,16,6,0,6,6,0,0,3,11,1,0,5,6,0,0,0,12,0,0,11,6,0,0,0,14,5,12,15,1,0,0,0,6,16,13,2,0,0
img_0133,0,0,5,15,15,2,0,0,0,3,16,9,16,5,0,0,0,5,9,1,16,1,0,0,0,0,0,10,9,0,0,0,0,0,1,16,3,0,0,0,0,0,9,9,0,0,0,0,0,0,11,14,7,6,2,0,0,0,6,16,16,15,2,0
img_0134,0,0,8,11,8,10,0,0,0,3,15,8,12,16,4,0,0,3,12,0,3,16,2,0,0,0,11,10,15,10,0,0,0,0,4,16,16,6,0,0,0,0,7,9,4,16,0,0,0,0,12,11,5,16,0,0,0,0,3,10,9,3,0,0
img_0135,0,0,11,16,10,1,0,0,0,1,15,14,15,11,0,0,0,7,14,1,4,16,3,0,0,7,13,0,0,10,11,0,0,9,12,0,0,8,12,0,0,5,14,0,0,7,13,0,0,1,16,10,5,15,8,0,0,0,7,16,16,15,0,0
img_0136,0,0,2,14,14,0,0,0,0,0,1,15,16,2,0,0,0,0,0,14,16,3,0,0,0,0,0,10,16,5,0,0,0,0,0,12,14,1,0,0,0,0,0,13,13,0,0,0,0,0,1,16,11,0,0,0,0,0,2,15,12,0,0,0
img_0137,0,4,15,14,11,2,0,0,0,7,10,1,11,11,0,0,0,1,13,4,13,16,2,0,0,0,3,11,7,9,6,0,0,0,0,0,0,5,8,0,0,0,0,0,0,5,8,0,0,3,12,0,3,13,5,0,0,2,13,16,16,8,0,0
img_0138,0,0,2,14,8,0,0,0,0,3,14,10,16,1,0,0,0,11,8,2,15,0,0,0,0,9,8,1,13,0,0,0,0,1,3,6,10,0,0,0,0,0,0,9,7,0,0,0,0,0,0,14,9,4,7,3,0,0,1,14,16,16,13,8
img_0139,0,0,4,12,14,5,0,0,0,0,11,16,16,16,3,0,0,3,16,14,2,16,7,0,0,8,16,7,0,16,6,0,0,4,16,4,3,16,4,0,0,4,16,5,10,14,0,0,0,0,14,16,16,10,0,0,0,0,4,14,14,2,0,0
img_0140,0,0,5,13,13,5,0,0,0,0,16,16,10,15,3,0,0,5,16,2,1,8,4,0,0,4,13,0,0,4,8,0,0,8,12,0,0,6,7,0,0,5,15,0,0,7,7,0,0,0,16,8,5,15,3,0,0,0,5,14,15,9,0,0
img_0141,0,0,8,16,15,6,0,0,0,5,14,4,4,15,0,0,0,6,13,0,1,15,2,0,0,1,11,11,13,10,0,0,0,0,1,16,16,3,0,0,0,0,12,9,5,13,2,0,0,0,16,2,1,13,8,0,0,0,8,15,16,14,1,0
img_0142,0,0,3,13,11,7,0,0,0,0,11,16,16,16,2,0,0,4,16,9,1,14,2,0,0,4,16,0,0,16,2,0,0,0,16,1,0,12,8,0,0,0,15,9,0,13,6,0,0,0,9,14,9,14,1,0,0,0,2,12,13,4,0,0
img_0143,0,0,6,14,11,0,0,0,0,3,16,9,16,0,0,0,0,3,7,5,12,0,0,0,0,0,1,14,8,2,0,0,0,0,2,16,16,16,4,0,0,0,0,0,0,11,8,0,0,0,0,4,10,15,2,0,0,0,5,16,12,4,0,0
img_0144,0,0,6,16,16,7,0,0,0,8,16,13,10,16,0,0,0,6,9,0,6,15,0,0,0,0,0,0,13,9,0,0,0,0,0,6,16,1,0,0,0,0,1,15,8,3,5,0,0,0,8,16,11,16,9,0,0,0,5,16,16,7,0,0
img_0145,0,0,13,14,3,0,0,0,0,4,16,15,11,0,0,0,0,7,12,4,16,0,0,0,0,3,6,4,16,0,0,0,0,0,0,9,12,0,0,0,0,0,1,14,7,0,0,0,0,1,14,16,10,10,2,0,0,0,11,12,14,14,6,0
img_0146,0,0,4,14,16,15,1,0,0,5,16,8,4,16,7,0,0,8,13,0,4,16,12,0,0,7,16,15,16,13,3,0,0,0,6,12,16,4,0,0,0,0,0,11,12,0,0,0,0,0,0,16,7,0,0,0,0,0,3,16,2,0,0,0
img_0147,0,0,0,2,13,0,0,0,0,0,0,8,15,0,0,0,0,0,5,16,5,2,0,0,0,0,15,12,1,16,4,0,0,4,16,2,9,16,8,0,0,0,10,14,16,16,4,0,0,0,0,0,13,8,0,0,0,0,0,0,13,6,0,0
img_0148,0,0,3,13,10,1,0,0,0,0,3,16,16,4,0,0,0,0,1,16,16,2,0,0,0,0,6,16,16,1,0,0,0,0,4,16,16,1,0,0,0,0,4,16,16,3,0,0,0,0,7,16,16,0,0,0,0,0,2,14,16,5,0,0
img_0149,0,0,0,14,12,1,0,0,0,0,4,15,7,10,0,0,0,2,16,15,5,12,2,0,0,7,16,0,0,11,5,0,0,5,12,0,0,12,4,0,0,1,15,0,0,14,2,0,0,0,9,6,7,15,0,0,0,0,1,13,16,8,0,0
img_0150,0,0,0,0,5,15,6,0,0,0,0,4,15,16,4,0,0,3,11,16,10,16,4,0,0,4,11,3,0,16,4,0,0,0,0,0,1,16,4,0,0,0,0,0,3,16,3,0,0,0,0,0,5,16,4,0,0,0,0,0,6,15,4,0
img_0151,0,0,5,15,14,3,0,0,0,0,13,15,9,15,2,0,0,4,16,12,0,10,6,0,0,8,16,9,0,8,10,0,0,7,15,5,0,12,11,0,0,7,13,0,5,16,6,0,0,0,16,12,15,13,1,0,0,0,6,16,12,2,0,0
img_0152,0,0,2,15,15,3,0,0,0,0,8,14,16,11,0,0,0,0,0,0,11,14,0,0,0,0,0,0,11,14,3,0,0,0,4,12,16,16,7,0,0,0,11,16,12,1,0,0,0,0,1,14,6,0,0,0,0,0,4,12,1,0,0,0
img_0153,0,0,1,13,15,8,0,0,0,0,11,14,8,15,0,0,0,2,16,3,0,13,2,0,0,5,15,0,0,10,5,0,0,3,10,0,0,10,5,0,0,3,13,0,1,15,3,0,0,0,12,10,11,11,0,0,0,0,1,12,11,4,0,0
img_0154,0,0,5,16,15,4,0,0,0,3,15,13,13,12,0,0,0,7,14,1,0,16,5,0,0,12,9,0,1,11,10,0,0,10,10,0,0,7,13,0,0,6,15,0,0,8,12,0,0,1,14,7,6,15,11,0,0,0,5,15,16,14,3,0
img_0155,0,0,3,15,4,0,0,0,0,0,0,15,11,0,0,0,0,0,0,15,16,2,0,0,0,0,0,14,16,8,0,0,0,0,0,7,13,14,0,0,0,0,0,0,4,16,4,0,0,0,3,9,13,16,12,5,0,0,3,15,16,16,16,16
img_0156,0,0,4,14,14,4,0,0,0,0,15,10,10,13,0,0,0,5,15,0,2,15,6,0,0,4,13,0,0,14,8,0,0,6,9,0,0,12,7,0,0,3,14,1,0,12,5,0,0,0,12,9,6,15,2,0,0,0,3,14,14,6,0,0
img_0157,0,1,14,16,14,8,0,0,0,5,12,5,14,9,0,0,0,2,15,9,13,12,0,0,0,0,3,8,8,16,2,0,0,0,0,0,0,11,6,0,0,0,4,0,0,8,8,0,0,4,14,4,5,14,7,0,0,1,13,16,16,10,1,0
img_0158,0,0,0,14,12,2,0,0,0,0,0,6,8,14,1,0,0,0,9,11,0,13,5,0,0,2,16,8,0,8,8,0,0,5,13,0,0,8,7,0,0,6,13,0,0,11,4,0,0,0,12,10,6,14,0,0,0,0,1,11,14,7,0,0
img_0159,0,3,15,13,12,8,1,0,0,4,16,14,12,12,2,0,0,0,16,4,0,0,0,0,0,0,12,9,0,0,0,0,0,0,7,16,3,0,0,0,0,0,0,14,8,0,0,0,0,0,5,15,10,0,0,0,0,2,15,16,2,0,0,0
img_0160,0,0,0,5,12,12,0,0,0,0,5,16,6,1,0,0,0,0,15,5,0,0,0,0,0,5,13,2,7,4,0,0,0,7,15,16,13,15,3,0,0,3,16,9,0,1,12,0,0,0,10,12,2,6,13,0,0,0,0,8,15,16,5,0
img_0161,0,0,7,13,16,11,0,0,0,3,16,5,4,14,2,0,0,8,11,1,4,15,2,0,0,3,12,14,16,8,0,0,0,0,8,16,15,1,0,0,0,1,15,5,11,12,0,0,0,3,16,5,7,16,1,0,0,0,5,14,16,15,2,0
img_0162,0,0,5,12,16,15,0,0,0,3,16,8,9,16,0,0,0,4,16,14,16,7,0,0,0,5,16,15,5,0,0,0,0,8,15,6,0,0,0,0,0,4,8,14,0,0,0,0,0,3,10,16,1,0,0,0,0,0,6,15,2,0,0,0
img_0163,0,0,1,8,10,8,3,0,0,0,1,16,16,16,8,0,0,0,0,14,16,16,3,0,0,0,1,16,16,15,0,0,0,0,6,16,16,10,0,0,0,0,10,16,15,4,0,0,0,0,8,16,14,0,0,0,0,0,1,8,8,1,0,0
img_0164,0,0,8,12,16,16,9,0,0,4,16,16,13,9,2,0,0,11,14,4,0,0,0,0,0,7,15,10,1,0,0,0,0,0,12,16,13,1,0,0,0,0,0,4,16,4,0,0,0,0,5,10,16,3,0,0,0,0,9,16,10,0,0,0
img_0165,0,0,9,7,0,0,0,0,0,0,9,11,0,0,0,0,0,0,15,4,0,0,0,0,0,2,16,1,0,0,0,0,0,5,16,8,14,9,0,0,0,5,16,15,8,9,10,0,0,3,16,2,0,7,11,0,0,0,7,14,16,12,1,0
img_0166,0,0,0,14,5,0,0,0,0,0,5,16,5,0,0,0,0,0,13,12,0,1,3,0,0,4,16,5,1,15,11,0,0,10,15,4,13,16,3,0,0,8,16,16,16,10,0,0,0,2,11,12,15,1,0,0,0,0,0,16,9,0,0,0
img_0167,0,0,1,14,7,0,0,0,0,0,6,16,16,1,0,0,0,0,7,16,15,0,0,0,0,0,6,16,15,0,0,0,0,0,6,16,15,0,0,0,0,0,4,16,16,1,0,0,0,0,4,16,16,6,0,0,0,0,1,15,16,8,0,0
img_0168,0,0,6,15,11,0,0,0,0,6,16,13,16,0,0,0,0,2,7,13,9,0,0,0,0,0,3,16,15,5,0,0,0,0,0,3,11,16,2,0,0,0,0,0,0,16,7,0,0,0,16,11,10,16,7,0,0,0,5,16,15,9,0,0
img_0169,0,0,2,15,15,3,0,0,0,3,12,15,10,13,0,0,0,3,16,14,11,14,0,0,0,0,7,16,16,9,0,0,0,0,5,16,13,0,0,0,0,0,13,16,11,0,0,0,0,0,13,16,15,0,0,0,0,0,2,15,10,0,0,0
img_0170,0,0,0,10,11,0,0,0,0,0,0,14,14,0,0,0,0,0,4,16,3,0,0,0,0,0,6,16,10,2,0,0,0,0,12,16,12,11,5,0,0,0,11,7,3,2,14,0,0,0,6,13,0,4,13,0,0,0,0,9,16,15,5,0
img_0171,0,0,0,2,13,1,0,0,0,0,0,9,15,2,0,0,0,0,4,16,16,8,0,0,0,0,12,9,14,6,0,0,0,5,14,0,13,7,1,0,0,9,15,12,16,16,4,0,0,2,8,9,16,10,1,0,0,0,0,1,13,2,0,0
img_0172,0,0,9,13,7,0,0,0,0,0,12,16,16,2,0,0,0,0,12,13,16,6,0,0,0,0,6,16,16,14,0,0,0,0,0,0,2,16,3,0,0,0,0,0,0,9,10,0,0,0,3,7,12,14,16,2,0,0,7,12,12,12,11,0
img_0173,0,0,1,8,11,13,15,3,0,0,7,16,10,10,16,5,0,1,13,3,0,9,14,0,0,3,15,0,2,15,4,0,0,5,8,0,10,11,0,0,0,0,0,2,15,4,0,0,0,0,0,8,14,0,0,0,0,0,0,13,7,0,0,0
img_0174,0,0,2,16,12,0,0,0,0,0,5,16,16,1,0,0,0,0,2,16,15,0,0,0,0,0,6,16,14,0,0,0,0,0,8,16,9,0,0,0,0,0,7,16,14,0,0,0,0,0,8,16,11,0,0,0,0,0,2,15,13,0,0,0
img_0175,0,0,0,5,15,2,0,0,0,0,0,14,10,2,0,0,0,0,12,14,4,15,0,0,0,6,16,4,9,15,8,0,0,14,15,11,15,16,9,0,0,7,15,15,16,11,0,0,0,0,0,3,16,6,0,0,0,0,0,6,16,2,0,0
img_0176,0,0,0,10,16,6,0,0,0,0,11,14,5,0,0,0,0,3,16,2,0,0,0,0,0,8,10,0,0,0,0,0,0,6,16,14,11,3,0,0,0,2,14,0,7,13,0,0,0,0,10,9,1,15,2,0,0,0,0,8,16,15,1,0
img_0177,0,1,11,14,9,1,0,0,0,3,16,8,16,4,0,0,0,0,0,3,16,3,0,0,0,0,1,14,13,0,0,0,0,0,0,7,14,10,0,0,0,0,0,0,3,16,4,0,0,1,3,1,8,16,4,0,0,3,10,16,16,8,0,0
img_0178,0,3,15,16,6,0,0,0,0,11,15,12,15,0,0,0,0,2,2,2,16,4,0,0,0,0,0,0,16,4,0,0,0,0,0,5,16,1,0,0,0,0,0,11,15,4,1,0,0,1,10,16,16,16,11,0,0,4,16,14,12,8,3,0
img_0179,0,0,1,14,16,8,0,0,0,0,10,16,11,4,0,0,0,0,1,11,1,0,0,0,0,1,12,3,0,0,0,0,0,2,16,14,13,8,1,0,0,3,16,16,13,16,8,0,0,0,12,16,7,15,12,0,0,0,1,13,16,16,8,0
img_0180,0,0,1,12,6,0,0,0,0,0,12,15,0,0,0,0,0,4,16,10,0,0,0,0,0,7,16,10,1,0,0,0,0,8,16,16,15,7,0,0,0,6,16,9,9,16,3,0,0,0,8,16,13,15,11,0,0,0,1,10,15,14,4,0
img_0181,0,1,11,16,16,12,0,0,0,8,16,13,16,16,3,0,0,1,5,7,16,14,0,0,0,0,0,11,16,4,0,0,0,0,0,2,15,9,0,0,0,0,0,0,11,13,0,0,0,0,3,7,15,14,0,0,0,0,14,16,16,6,0,0
img_0182,0,0,0,10,12,0,0,0,0,0,4,15,1,0,0,0,0,0,13,10,1,2,0,0,0,5,15,2,15,9,1,0,0,11,13,6,16,16,9,0,0,13,16,16,16,10,2,0,0,2,7,13,11,0,0,0,0,0,0,13,11,0,0,0
img_0183,0,0,6,13,16,6,0,0,0,3,16,14,15,16,1,0,0,0,5,0,8,16,2,0,0,0,0,0,8,16,3,0,0,3,15,16,16,16,9,0,0,5,13,14,16,11,3,0,0,0,0,12,15,1,0,0,0,0,4,16,7,0,0,0
img_0184,0,0,5,15,16,15,1,0,0,10,16,11,8,16,5,0,0,12,10,1,10,15,1,0,0,0,0,8,16,11,1,0,0,0,0,1,10,16,10,0,0,0,0,2,0,7,16,0,0,0,8,13,5,15,12,0,0,0,5,15,16,14,3,0
img_0185,0,0,1,13,8,0,0,0,0,0,7,16,3,0,0,0,0,0,14,9,0,7,7,0,0,3,16,3,2,15,9,0,0,9,16,8,12,15,0,0,0,6,16,16,16,7,0,0,0,0,3,12,15,1,0,0,0,0,0,13,9,0,0,0
img_0186,0,0,11,12,0,0,0,0,0,7,16,16,5,0,0,0,0,5,13,16,8,0,0,0,0,0,1,16,8,0,0,0,0,0,7,16,5,0,0,0,0,0,9,15,1,0,0,0,0,0,16,15,9,7,2,0,0,0,12,14,13,12,5,0
img_0187,0,0,0,11,16,3,0,0,0,0,5,16,16,5,0,0,0,6,16,15,16,3,0,0,0,11,11,10,16,1,0,0,0,0,0,10,15,0,0,0,0,0,0,11,13,0,0,0,0,0,0,10,16,2,0,0,0,0,0,7,16,2,0,0
img_0188,0,0,10,7,13,9,0,0,0,0,9,10,12,15,2,0,0,0,4,11,10,11,0,0,0,0,1,16,10,1,0,0,0,0,12,13,4,0,0,0,0,0,12,1,12,0,0,0,0,1,10,2,14,0,0,0,0,0,11,14,5,0,0,0
img_0189,0,0,0,10,12,15,16,13,0,0,6,15,6,4,14,9,0,0,10,6,0,3,14,2,0,1,14,1,0,12,6,0,0,0,3,0,5,13,0,0,0,0,0,1,13,3,0,0,0,0,0,6,13,0,0,0,0,0,0,14,6,0,0,0
img_0190,0,0,1,11,14,0,0,0,0,0,9,16,12,0,0,0,0,1,16,7,0,0,0,0,0,7,16,5,5,4,0,0,0,7,16,16,16,16,5,0,0,0,16,13,4,13,7,0,0,0,9,16,14,16,4,0,0,0,1,11,14,9,0,0
img_0191,0,0,0,4,13,16,15,2,0,0,2,15,13,13,16,6,0,0,7,7,0,3,16,4,0,0,0,4,4,8,14,0,0,0,14,16,16,16,6,0,0,0,11,9,10,12,0,0,0,0,0,0,13,3,0,0,0,0,0,4,10,0,0,0
img_0192,0,0,2,16,10,0,0,0,0,0,3,16,16,1,0,0,0,0,5,16,14,0,0,0,0,0,3,16,13,0,0,0,0,0,1,16,15,0,0,0,0,0,1,16,16,0,0,0,0,0,2,16,15,2,0,0,0,0,0,15,16,11,0,0
img_0193,0,0,0,8,15,1,0,0,0,0,1,14,13,1,1,0,0,0,10,15,3,15,11,0,0,7,16,7,1,16,8,0,0,9,16,13,14,16,5,0,0,1,10,15,16,14,0,0,0,0,0,1,16,10,0,0,0,0,0,10,15,4,0,0
img_0194,0,0,0,0,13,3,0,0,0,0,0,11,13,4,0,0,0,0,6,14,4,16,1,0,0,2,14,3,6,14,0,0,0,6,16,11,12,12,0,0,0,2,7,14,16,14,0,0,0,0,0,0,12,8,0,0,0,0,0,0,15,3,0,0
img_0195,0,1,13,13,10,0,0,0,0,1,13,16,15,0,0,0,0,0,12,16,16,0,0,0,0,0,16,16,12,0,0,0,0,0,15,16,13,1,0,0,0,0,15,16,11,0,0,0,0,0,16,16,16,5,0,0,0,0,14,16,15,8,1,0
img_0196,0,0,0,1,11,14,5,0,0,0,0,9,16,16,5,0,0,0,10,16,16,16,1,0,0,5,16,16,16,16,0,0,0,1,5,11,16,16,0,0,0,0,0,5,16,16,0,0,0,0,0,0,11,16,0,0,0,0,0,0,11,10,0,0
img_0197,0,0,0,1,9,16,7,0,0,0,4,13,16,16,2,0,0,8,16,15,13,16,3,0,0,3,7,0,8,16,2,0,0,0,0,0,8,16,5,0,0,0,0,0,8,16,4,0,0,0,0,0,8,16,8,0,0,0,0,0,12,16,7,0
img_0198,0,0,3,16,9,0,0,0,0,4,15,15,16,7,0,0,0,8,16,3,7,12,0,0,0,6,16,3,0,13,3,0,0,8,10,0,0,12,8,0,0,1,15,2,0,9,11,0,0,0,13,14,10,15,12,0,0,0,3,10,16,14,3,0
img_0199,0,2,12,13,16,15,1,0,0,8,16,14,11,7,0,0,0,8,16,7,0,0,0,0,0,7,16,16,11,1,0,0,0,0,2,6,15,9,0,0,0,0,0,0,9,15,0,0,0,0,1,7,16,11,0,0,0,1,16,16,13,1,0,0
img_0200,0,0,0,15,16,16,12,4,0,0,4,14,0,10,12,0,0,0,8,7,1,15,4,0,0,0,0,0,8,12,0,0,0,0,1,8,14,12,3,0,0,0,6,13,16,13,2,0,0,0,0,10,10,0,0,0,0,0,2,16,2,0,0,0
